Day,PERD_GR,TR1_Corr_N,TR1_Pot_att,TR1_cosFi,TR2_Corr_N,TR2_Pot_att,TR2_cosFi,TR3_Corr_N,TR3_Pot_att,TR3_cosFi
2022-05-22,0.08134623046145811,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-05-23,0.08134623046145811,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-05-24,0.08134623046145811,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-05-25,0.08134623046145811,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-05-26,0.08134623046145811,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-05-27,0.08134623046145811,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-05-28,0.08134623046145811,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-05-29,0.08134623046145811,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-05-30,0.08134623046145811,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-05-31,0.6831275480016683,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-01,0.6659284734925426,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-02,0.38108123351668677,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-03,0.3824527894981845,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-04,0.3241200979820092,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-05,0.21462421212567173,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-06,0.22979445252709818,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-07,0.30913688794169186,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-08,0.38883260292727817,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-09,0.5727873536580224,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-10,0.48226465887908654,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-11,0.37098159401655645,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-12,0.3407865812723423,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-13,0.1417447147451123,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-14,0.2558955784780532,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-15,0.1973342942982921,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-16,0.10103443947607507,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-17,0.11472921813983113,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-18,0.11805420233740493,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-19,0.10974174184347146,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-20,-0.1144245365266766,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-21,-0.12063810074589103,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-22,0.14637891147047943,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-23,-1.5786852336842532,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-24,-4.7382306862770465,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-25,-4.7382306862770465,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-26,-4.7382306862770465,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-27,-4.173142177904992,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-28,-0.008565352136435117,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-29,0.05585621669154783,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-06-30,-0.013116424256863685,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-01,-1.9399447667505918,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-02,-0.08325280967442548,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-03,-0.21209594733039133,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-04,-1.4608976684852182,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-05,0.043886273580284206,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-06,0.0649167986299325,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-07,0.03746489784872022,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-08,0.263002732200366,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-09,0.10149162480324028,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-10,0.06909381002813442,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-11,0.18808668199878986,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-12,0.061051504500257064,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-13,0.020278885777511146,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-14,0.013337981265077514,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-15,-0.2321913205744751,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-16,-0.09366416644307805,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-17,-0.11872623483228527,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-18,0.09135042300064385,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-19,-0.027309950550255264,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-20,-0.04632470393012729,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-21,0.8095470096764763,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-22,2.3014258568251442,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-23,0.29032994607416945,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-24,-0.03535225607813688,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-25,-0.1633641476847066,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-26,-0.1890288694597263,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-27,-0.17670564677747014,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-28,-0.02188607007796237,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-29,-0.01964170574460031,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-30,0.11992450594853823,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-07-31,0.03873254807404532,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-01,-0.1316313297491198,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-02,-0.15473996992225095,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-03,-0.05557231622962955,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-04,-0.12275777817184419,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-05,-0.14171018809800964,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-06,-0.2827310803775887,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-07,0.12472495188378457,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-08,0.019239828215769722,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-09,-0.02431746477243776,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-10,0.14326173878525517,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-11,0.031438363990619146,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-12,0.12337417705352093,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-13,0.29700069562054904,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-14,0.0667455399385997,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-15,-0.11777030187548453,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-16,0.0035708401847077357,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-17,0.15084685898596942,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-18,-0.4911244649604957,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-19,0.26427038242568685,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-20,0.19552633414085901,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-21,0.07289676070410968,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-22,0.04837500224700833,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-23,0.13893925932841025,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-24,0.19419634046183162,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-25,-0.02026514028164686,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-26,-0.024421370528614667,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-27,0.13424271914933658,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-28,0.34263610373224573,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-29,0.17389315570539826,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-30,0.12944227321409238,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-08-31,0.2543785544379061,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-01,-2.865724273111171,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-02,0.3376070651334157,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-03,-0.3741058023571505,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-04,0.20444144802060493,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-05,0.2608414924719404,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-06,-1.178814321623592,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-07,0.053092323577316115,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-08,0.04816719073465877,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-09,0.24444516414765918,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-10,0.3106123496793686,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-11,0.33064537946974587,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-12,0.3213977671702436,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-13,0.08118844004680692,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-14,0.018948892098483747,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-15,-0.04395565268935634,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-16,0.045237048410547834,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-17,0.13590521124812244,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-18,-0.0007308581209051887,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-19,0.3973944372360315,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-20,0.09957975888963455,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-21,0.24328141967850467,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-22,0.10832862355950126,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-23,0.2065819065977901,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-24,0.13297506892401148,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-25,-0.36525303193111114,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-26,-0.1646317979100317,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-27,0.2504093545520537,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-28,0.013296418962607175,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-29,0.05142983147852601,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-09-30,0.17218910130414208,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-10-01,0.1425967419457404,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-10-02,0.34872498104405125,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
2022-10-03,0.5265700733117537,-0.32099761211662625,0.6181193236151419,-0.12991459417961163,0.31524091885157146,0.2535459386588354,0.3910892868973562,-0.4011765600261982,-0.4020546536064927,-0.4021531095494243
